WEBjve href,d4r55,RfnDt,RfnDt 2,eaLgGf src,rsqaWe,DU9Pgb,content,w8nwRe,Tap5If,Tap5If 2,dSlJg src,Hzvxle,pkWtMe,dSlJg src 2,znYl0
https://www.google.com/maps/contrib/110754524936072487182/reviews?hl=id,rini yulianti,Local Guide,· 128 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 tahun lalu,Baru,Sudah kesekian kalinya ke Prambanan tetap aja masih suka photo2 terus....pemandangannya bikin ng bisa stop untuk ambil photo. Ada aja spot baru buat ambil objek photo yg keren. …,Lainnya,+,22,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/102467531603741383004/reviews?hl=id,Herlina Pinem,Local Guide,19 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 minggu lalu,,"Nice place...Terakhir 7 tahun lalu ke tempat ini with sahabat waktu kuliah, sekarang bareng ortu & adik. Next with Husband. Amin :)",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/110324594341332553744/reviews?hl=id,Evi Yusetyo,Local Guide,· 118 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,4 tahun lalu,Baru,"candi prambanan terletak di Jawa Tengah. jalan menuju kesana sangat mudah di temukan di maps . tempat parkir sangat luas untuk parkir motor, mobil maupun bus . waktu kita akan memasuki kawasan prambanan memang sangat panas . Tapi jangan …",Lainnya,+,37,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,6,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/101764700161932911593/reviews?hl=id,Dewiwido,Local Guide,· 174 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,setahun lalu,Baru,Untuk masuk ke area candi bisa lewat pintu menuju pasar atau langsung pintu ke candi. Terus untuk masuk ke area candi ada tiket sesuai umur dan banyaknya rombongan. Sayang sekrang candinya dibatasi tdk bisa naik ke dalam candi. Petugasnya ada dimana2.,,+,9,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/109090085057771222534/reviews?hl=id,Muh Rosikhuddin,Local Guide,· 62 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,"Situs candi di yogyakarta ini memiliki sejarah dengam cerita rakyat roro jongrang. Tempatnya yang luas, dan lahan hijau serta pemandangan candi yang memanjakan mata. Tempat ini cocok buat kalian yang sedang liburan bersama pasangan atau bersama keluarga",,+,10,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/109400701260446411941/reviews?hl=id,Ana De Syahid,Local Guide,· 239 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,"MasyaAllah sungguh indah alam disekitar candi prambanan.
Lokasi dari jogja sekitar 45 menit untuk tiba di candi ini.
Sungguh ramai banget karna banyak rombongan2 tour dann travel yang datang silih …",Lainnya,+,22,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/112210794147261667287/reviews?hl=id,Arum Puspita Sari (Arum),Local Guide,· 380 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 tahun lalu,Baru,Candi Prambanan.. bangunan bersejarah yang wajib dikunjungi kalau liburan ke jogja. Jangan lupa ya nanti beli oleh olehnya mampir ke kenes bakery & resto karena bakpianya enak banget. Recommended! Oh iya... aku terakhir ke candi prambanan …,Lainnya,+,8,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/110140815179775328727/reviews?hl=id,Fatchur Rozi,Local Guide,· 30 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 tahun lalu,Baru,"Candhi Prambanan) adalah kompleks candi Hindu terbesar di Indonesia yang dibangun pada abad ke-9 masehi. Candi ini dipersembahkan untuk Trimurti, tiga dewa utama Hindu yaitu Brahma sebagai dewa pencipta, Wishnu sebagai dewa pemelihara, dan …",Lainnya,+,32,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/104250662050189116160/reviews?hl=id,firdarasid azizah,Local Guide,· 25 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,"Totally awesome, tata letaknya so good, ada tenant food yang kebersihannya terjaga juga, toilet bersih, keluar candi banyak pepohonan, tempat sampah ada di mana-mana, jadi kalau habis makan tolong sampahnya di buang pada tempatnya ya, …",Lainnya,+,8,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/111412488254568417367/reviews?hl=id,Karen Berlianti,Local Guide,· 40 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,"one of the precious temple I've ever go sihh, suka bangeett liat prambanan! and not really far from jogja city itself! bayar tiket masuk 50k/orang untuk dewasa ya kalo gasalah anak kecil 25k? tapi kalo untuk turis aku saranin mending …",Lainnya,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/101641633948615168865/reviews?hl=id,Asta Kintari (ASky),Local Guide,· 63 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,"Indonesia adalah salah satu negara paling kaya akan seni dan budaya""
.
Salah satu nya Candi Prambanan . …",Lainnya,+,23,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,5,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/110576421553339386563/reviews?hl=id,Dendylq Albahrie,Local Guide,· 50 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 tahun lalu,Baru,"Candi Prambanan terletak di lingkungan Taman Wisata Prambanan, kurang lebih 17 km ke arah timur dari Yogyakarta, tepatnya di Desa Prambanan Kecamatan Bokoharjo. Lokasinya hanya sekitar 100 m dari jalan raya Yogya-Solo, sehingga tidak sulit …",Lainnya,+,47,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,2,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/113750214738070956687/reviews?hl=id,Euis Safitri Mustika,Local Guide,· 88 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,4 bulan lalu,Baru,candi yang cantik sekali. tiket masuk untuk wisatawan domestik 50rb. ada paket juga + Candi Ratu Boko,,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/100750101281909525055/reviews?hl=id,Anchoer CG Vlog,Local Guide,· 20 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 tahun lalu,Baru,"Sangat bagus untuk wisata keluarga, edukasi, studytour, dll. Wisata sejarah yang sangat lengkap dan tempat hijau serta luas 80 hektar. Terbuka untuk tanah sewa acara maupun event wedding outdoor, camping, konser, pameran dan lain sebagainya. Pelayanan ramah dengan banyak karyawan. Paket wisata pun tersaji beragam.",,+,5,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/108042778942722027270/reviews?hl=id,Ranto Siahaan,Local Guide,6 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,sebulan lalu,Baru,"Salah satu destinasi wisata di sekitaran jogja, lokasi lumayan luas dan bersih dan banyak oleh2 yg dapat dibeli.",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/103866377904544269076/reviews?hl=id,Nia Dewi,Local Guide,· 67 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,"Candi meninggalkan pengalaman cinta yang luar biasa bukan hanya untuk Roro Jonggrang tapi juga saya dan suami.
8th lalu waktu pacaran sama suami, naik motor dari kota kami ke Jogja cuma …",Lainnya,+,5,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,2,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/112802171912974671458/reviews?hl=id,Agus Endri,Local Guide,· 16 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,setahun lalu,Baru,"Tempat parkir luas, bisa tau sejarah2 candi prambanan,tempat pembelian oleh2 juga ada",,+,10,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/103229121818514305277/reviews?hl=id,DeJaVu Project,Local Guide,13 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 minggu lalu,,Keren utk berwisata tp sayangnya sedang renovasi jd gak bs masuk candi utk liat patung jelmaan roro jonggrang,,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/117077160342730458948/reviews?hl=id,Murni,Local Guide,· 198 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,setahun lalu,Baru,"Ke sini pas musim covid, sepi jd enak buat foto2an... Naik sepeda tandem seru.... Arealnya lg sepi....menikmati udara segar....",,+,7,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,3,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/109897912847430811000/reviews?hl=id,Someone something sometime,Local Guide,· 76 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 tahun lalu,Baru,Candi prambanan. Candi yang megah dan terdapat legenda didalamnya. Dari luar sangat luas dan megah. Tempat parkirnya bagus tertata rapi. Masuk ke pintu masuk bangunanya bagus moderen. Tiket masuk untuk orang dewasa 40.000 dan untuk anak …,Lainnya,+,13,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/103236241373960279316/reviews?hl=id,R88 Kimmi,Local Guide,· 32 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,setahun lalu,Baru,"Berkunjung saat pandemi, jd tidak bisa masuk ke candinya , hanya bisa foto diluar pagar. Tiket masuk 50rb+tiket mobil tayo 20rb/org",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/100311150420513087209/reviews?hl=id,Achmad Aditya A.U,Local Guide,· 396 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,"Lebih enjoy di sini daripada di candi lain.
Candi tersebar, sehingga tidak crowded di satu titik.
Tanah berpasirnya punya sensasi sendiri. …",Lainnya,+,14,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/106312996605422466915/reviews?hl=id,focus offset,Local Guide,2 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,seminggu lalu,,"Pengalaman buruk, petugas pos masuk candi berani bentak pengunjung...
Bukan tempat rekomendasi berkunjung selama ada petugas yg seperti itu.",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/103870462566104854153/reviews?hl=id,Vivid Tampubolon,Local Guide,· 142 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,"Salah satu candi terbesar dan terkenal di Indonesia yang wajib dikunjungi di daerah Yogyakarta.
Lokasi sangat mudah dicapai dan diakses dengan luas area yang sangat luas …",Lainnya,+,9,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,2,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/100187233388453851314/reviews?hl=id,Okem Manawi,Local Guide,· 15 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 bulan lalu,Baru,Pemandangan yg indah dgn melihat situs candi Prambanan MENAJUBKAN,,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/118383485320224525827/reviews?hl=id,Zakiyah Insani,Local Guide,· 22 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,"Tempat wisata bersejarah yang wajib dikunjungi saat liburan ke Yogyakarta. Lokasinya tidak jauh dari pusat kota dan dapat ditempuh dengan menggunakan transportasi umum. Buat kalian yang tidak punya transportasi pribadi, Transjogja …",Lainnya,+,11,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/102481498141084352740/reviews?hl=id,Anda Arsyad Anwari,Local Guide,· 90 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 tahun lalu,Baru,"Pertama kali ke candi prambanan berkesan sangat baik, walaupun harga tiket masuk yang tidak murah, akan tetapi itu semua sesuai dengan fasilitas yang di dapat di dalam lingkungan candi, terutama masalah kebersihan. Adanya kereta mobil yang …",Lainnya,+,47,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,2,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/116419919899675573576/reviews?hl=id,Novantoro,Local Guide,· 114 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 minggu lalu,,"Harus kuat staminanya untuk jalan kaki, Jangan lupa membawa topi serta air mineral botol.",,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/105756840242942753705/reviews?hl=id,ANYUN,Local Guide,· 56 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,setahun lalu,Baru,"Kemarin aku liburan kesini sama temen temen ditahun baru, dan ini pertama kalinya kesini dari jakarta, bener ya kata orang, aura romantis dan mistis sih, cuman takjub banget, soalnya kisah tragisnya nyi roro jongrang, Bukti bahwa cinta dan …",Lainnya,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/110212835890045567364/reviews?hl=id,axien batam,Local Guide,· 21 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 tahun lalu,Baru,"tempat oke, kalau siang panas banget,
saran saya bawa payung dari rumah bila ingin irit, tapi kalau emang punya budget lebih dan gk mau ribet disana ada penyewaan payung …",Lainnya,+,9,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/112870802122953875712/reviews?hl=id,Hendra Hidayat,Local Guide,· 7 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,sebulan lalu,Baru,"Tempat yang luar biasa,jogja istimewa",,+,3,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/103666699393955982375/reviews?hl=id,Mifta Budi Setiadi,Local Guide,· 44 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,setahun lalu,Baru,Lebih baik kalau kesini pagi atau sore jika ingin lebih menikmati suasana candi Prambanan. Karena panasnya sangat tidak bisa di tawar. Sekarang sudah tidak boleh naik ke atas atau masuk ke dalam candi. Mungkin karena efek pandemi atau alasan lain. Ada juga candi yang sedang di renovasi,,,,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,2,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/112269801236968416596/reviews?hl=id,hanna gadroen,Local Guide,· 160 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 tahun lalu,Baru,"Candi prambanan..
Siapa sih yang gak tahu cerita dibalik bedirinya sebuah candi peninggalan nenek moyang yang satu ini??. …",Lainnya,+,18,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/100789628172351558640/reviews?hl=id,Anisty Anistyanisty,Local Guide,· 234 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 tahun lalu,Baru,"Candi Prambanan salah satu peninggalan sejarah yg harus dilestarikan, komplek sekitar candi sdh ada penghijauan dan sdh tertata. Reruntuhan candi disekitarnya yg akibat gempa alangkah baiknya bila bisa diperbaiki lagi. Melihat sunset di lokasi Prambanan ini sangat indah.",,+,25,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/105680141829679061961/reviews?hl=id,MANKIND JOURNEY,Local Guide,· 22 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 tahun lalu,Baru,"Akses ketempat ini cukup mudah, banyak sign systm yang memudahkan pengunjung untuk mencapai candi. Objek wisata ini sangat terawat dan bersih salut kepada petugas kebersihan candi Prambanan. Banyak spot untuk berphoto , pihak pengelola juga …",Lainnya,+,2,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/114733179265393715043/reviews?hl=id,Anisah Noor Immama,Local Guide,· 184 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 tahun lalu,Baru,"Candi yang indah meskipun tidak sebesar Borobudur, di kompleks ini terdapat museum prambanan mulai dari cara pembuatan candi hingga arca dll.
Banyak toilet namun kotor dan flush tidak bisa digunakan.
Ada juga audio visual tentang prambanan dengan biaya Rp. 5.000 perorang.",,+,6,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/102756714391251457375/reviews?hl=id,Ara Azzahra,Local Guide,· 38 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,"Selasa, 1 September 2020

Candi PRAMBANAN. …",Lainnya,+,2,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/101550728993526182113/reviews?hl=id,Rizky Oktavian,Local Guide,· 521 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,"Candi Prambanan atau Candi Roro Jonggrang (bahasa Jawa: ꦕꦤ꧀ꦝꦶ​ꦥꦿꦩ꧀ꦧꦤꦤ꧀, translit. Candhi Prambanan) adalah kompleks candi Hindu terbesar di Indonesia yang dibangun pada abad ke-9 masehi. Candi ini dipersembahkan untuk Trimurti, tiga dewa …",Lainnya,+,5,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/107674597355203246138/reviews?hl=id,khairunnisa pandia,Local Guide,· 21 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,Bayar tiket 75rb udah bisa ke candi borobudur & candi prambanan. Saran buat yang beli oleh2 mending didaerah sini drpd malioboro. Harga jauh lebih murah. Kalo bawa barang banyak juga tenang ada penitipannya gratis. Harga parkir motor 3k dan …,Lainnya,+,13,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/104519513891317577727/reviews?hl=id,rna yuli,Local Guide,· 153 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,Candi Hindu terbesar di Indonesia. Sangat cocok untuk liburan bersama keluarga dan menambah wawasan budaya. Transportasi disekitar candi juga mudah. Dari pusat kota Jogja bisa naik Trans Jogja. …,Lainnya,+,16,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/103504616391043565817/reviews?hl=id,Bima mhndr,Local Guide,· 134 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,Kalau ke candi prambanan di sarankan untuk datang pagi hari agar dapat tempat parkir yang nyaman dan tidak terlalu panas karena didalam tidak ada tempat untuk berteduh. Di kawasan ini juga terdapat banyak candi lain. …,Lainnya,+,9,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,1,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/104650596211371434667/reviews?hl=id,Imam Suganda (JosS GandozZ),Local Guide,· 14 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,"Tempat bersejarah yang bagus dan baik untuk memberikan pendidikan sejarah bagi anak², agar dapat dan tau mengenal tentang nilai² sejarah yang ada di bumi nusantara indonesia.",,+,3,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/104675670888909043961/reviews?hl=id,Ni Putu Yunita,Local Guide,· 80 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 tahun lalu,Baru,"Salah satu tempat wisata sejarah terbaik di jogja. Kini prambanan telah menambah fasilitas2 untuk wisatanya. Selain kita dapat menikmati candi2 jaman dulu, disini kita juga dapat menikmati candi2 yg lain dengan sepeda gayung, atau keliling …",Lainnya,+,4,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/106017527743458599159/reviews?hl=id,Ridya,Local Guide,· 409 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,"Mantap.  Cagar budaya di Indonesia. Tarif masuk ke candi prambanan adalah 50.000 rupiah, terbayar dengan keindahan dan luasnya yang sangat luas. Saran jangan pakai heels kalau ke sini, encoooookkkk nanti. Terus pakai payung kalau yang takut item, karna di sini super duper panas pas di candi nya.",,+,44,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Suka,2,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/101373605890351461175/reviews?hl=id,Kika Damai,Local Guide,· 75 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,2 tahun lalu,Baru,"Pengalaman baru untuk mengenal sejarah budaya kita, tapi dari perjalanan mengelilingi candi, yg paling berkesan adalah saat mengikuti latihan memanah yang ada di dalam area candi, amat sangat direkomendasi buat para wisatawan/wisatawati",,+,3,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
https://www.google.com/maps/contrib/111906377105127813708/reviews?hl=id,Wijayanti's world,Local Guide,· 188 ulasan,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,3 tahun lalu,Baru,"Sebaiknya membawa payung sendiri, cuaca bisa panas banget atau hujan deras pas lagi keliling. Jika tidak bawa Ada persewaan payung @10rb seharian nanti diambil di pintu keluar. …",Lainnya,+,35,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Bagikan
